,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Kings County
 - 
Democratic Party




Democratic Representative in Congress


11th Congressional District


Vote for 1","Assembly District 46","Public Counter","2,944","Total Ballots","3,269","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","3,269",,,"Unrecorded",168,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Kings County
 - 
Democratic Party




Democratic Representative in Congress


11th Congressional District


Vote for 1","Assembly District 46","Manually Counted Emergency",0,"Total Ballots","3,269","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","3,269",,,"Unrecorded",168,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Kings County
 - 
Democratic Party




Democratic Representative in Congress


11th Congressional District


Vote for 1","Assembly District 46","Absentee / Military",305,"Total Ballots","3,269","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","3,269",,,"Unrecorded",168,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Kings County
 - 
Democratic Party




Democratic Representative in Congress


11th Congressional District


Vote for 1","Assembly District 46","Federal",10,"Total Ballots","3,269","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","3,269",,,"Unrecorded",168,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Kings County
 - 
Democratic Party




Democratic Representative in Congress


11th Congressional District


Vote for 1","Assembly District 46","Affidavit",10,"Total Ballots","3,269","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","3,269",,,"Unrecorded",168,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Kings County
 - 
Democratic Party




Democratic Representative in Congress


11th Congressional District


Vote for 1","Assembly District 46","Allison Ziogas","1,098",,,,,,,"Total Votes","3,101","Unrecorded",168,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Kings County
 - 
Democratic Party




Democratic Representative in Congress


11th Congressional District


Vote for 1","Assembly District 46","Mike DeCillis","1,980",,,,,,,"Total Votes","3,101","Unrecorded",168,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Kings County
 - 
Democratic Party




Democratic Representative in Congress


11th Congressional District


Vote for 1","Assembly District 46","BRAD LANDER (Write-In)",1,,,,,,,"Total Votes","3,101","Unrecorded",168,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Kings County
 - 
Democratic Party




Democratic Representative in Congress


11th Congressional District


Vote for 1","Assembly District 46","CARLES MENCHACA (Write-In)",1,,,,,,,"Total Votes","3,101","Unrecorded",168,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Kings County
 - 
Democratic Party




Democratic Representative in Congress


11th Congressional District


Vote for 1","Assembly District 46","CLAIRE VALDEZ (Write-In)",2,,,,,,,"Total Votes","3,101","Unrecorded",168,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
