,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Republican Party




Republican Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Public Counter",31,"Total Ballots",35,"Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots",35,,,"Unrecorded",1,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Republican Party




Republican Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Manually Counted Emergency",0,"Total Ballots",35,"Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots",35,,,"Unrecorded",1,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Republican Party




Republican Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Absentee / Military",4,"Total Ballots",35,"Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots",35,,,"Unrecorded",1,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Republican Party




Republican Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Federal",0,"Total Ballots",35,"Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots",35,,,"Unrecorded",1,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Republican Party




Republican Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Affidavit",0,"Total Ballots",35,"Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots",35,,,"Unrecorded",1,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Republican Party




Republican Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Michael J. LiPetri Jr.",23,,,,,,,"Total Votes",34,"Unrecorded",1,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Republican Party




Republican Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Greg Hach",11,,,,,,,"Total Votes",34,"Unrecorded",1,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Republican Party




Republican Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","Public Counter","1,152","Total Ballots","1,259","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","1,259",,,"Unrecorded",50,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Republican Party




Republican Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","Manually Counted Emergency",0,"Total Ballots","1,259","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","1,259",,,"Unrecorded",50,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Republican Party




Republican Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","Absentee / Military",98,"Total Ballots","1,259","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","1,259",,,"Unrecorded",50,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
