,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


6th Congressional District


Vote for 1","Assembly District 24","Public Counter","1,460","Total Ballots","1,692","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","1,692",,,"Unrecorded",23,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


6th Congressional District


Vote for 1","Assembly District 24","Manually Counted Emergency",0,"Total Ballots","1,692","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","1,692",,,"Unrecorded",23,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


6th Congressional District


Vote for 1","Assembly District 24","Absentee / Military",213,"Total Ballots","1,692","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","1,692",,,"Unrecorded",23,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


6th Congressional District


Vote for 1","Assembly District 24","Federal",2,"Total Ballots","1,692","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","1,692",,,"Unrecorded",23,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


6th Congressional District


Vote for 1","Assembly District 24","Affidavit",17,"Total Ballots","1,692","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","1,692",,,"Unrecorded",23,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


6th Congressional District


Vote for 1","Assembly District 24","Grace Meng","1,077",,,,,,,"Total Votes","1,669","Unrecorded",23,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


6th Congressional District


Vote for 1","Assembly District 24","Chuck Park",589,,,,,,,"Total Votes","1,669","Unrecorded",23,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


6th Congressional District


Vote for 1","Assembly District 24","CLAIRE VALDEZ (Write-In)",1,,,,,,,"Total Votes","1,669","Unrecorded",23,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


6th Congressional District


Vote for 1","Assembly District 24","UNATTRIBUTABLE WRITE-IN (Write-In)",2,,,,,,,"Total Votes","1,669","Unrecorded",23,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


6th Congressional District


Vote for 1","Assembly District 25","Public Counter","3,730","Total Ballots","4,362","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","4,362",,,"Unrecorded",19,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
