,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Public Counter",212,"Total Ballots",234,"Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots",234,,,"Unrecorded",10,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Manually Counted Emergency",0,"Total Ballots",234,"Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots",234,,,"Unrecorded",10,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Absentee / Military",22,"Total Ballots",234,"Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots",234,,,"Unrecorded",10,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Federal",0,"Total Ballots",234,"Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots",234,,,"Unrecorded",10,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Affidavit",0,"Total Ballots",234,"Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots",234,,,"Unrecorded",10,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Thomas R. Suozzi",170,,,,,,,"Total Votes",224,"Unrecorded",10,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 24","Danielle Welch",54,,,,,,,"Total Votes",224,"Unrecorded",10,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","Public Counter","4,544","Total Ballots","5,504","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","5,504",,,"Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","Manually Counted Emergency",0,"Total Ballots","5,504","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","5,504",,,"Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","Absentee / Military",928,"Total Ballots","5,504","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","5,504",,,"Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","Federal",21,"Total Ballots","5,504","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","5,504",,,"Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","Affidavit",11,"Total Ballots","5,504","Less - Inapplicable Federal/Special Presidential Ballots",0,"Total Applicable Ballots","5,504",,,"Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","Thomas R. Suozzi","4,128",,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","Danielle Welch","1,294",,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","ALEX BORES (Write-In)",1,,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","CHUCK PARK (Write-In)",2,,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","DOMNIK CARTAL (Write-In)",1,,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","GRACE MENG (Write-In)",4,,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","GREGORY MEEKS (Write-In)",2,,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","MASX J. FRANKEL (Write-In)",1,,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","MAZI PILIP (Write-In)",1,,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","MICKEY MOUSE (Write-In)",1,,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","MIKE EPETAI (Write-In)",1,,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","MIKE PETRI (Write-In)",1,,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","OSCAR THE GROUCH (Write-In)",1,,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
,,"Statement and Return Report

for Certification



Primary Election 2026 - 06/23/2026


Queens County
 - 
Democratic Party




Democratic Representative in Congress


3rd Congressional District


Vote for 1","Assembly District 26","UNATTRIBUTABLE WRITE-IN (Write-In)",4,,,,,,,"Total Votes","5,445","Unrecorded",59,,,"We certify this statement to be correct, and have caused the same to be attested by the signatures of the members of the board, or a majority thereof, on Tuesday, July 14, 2026.","Secretary","Chairman","Chief Clerk","Canvassing Board","Canvassing Board","Deputy Chief Clerk","Page -1 of 1"
